qid,pair_setting,tone,adv_model,query,description,llm_response,gt_stance,references,topic_id,predicted_stance,predicted_stance_gemini
qid_102,helpful-helpful,consistent,,tepid sponge bath reduce fever children,I've heard that giving a tepid sponge bath is a good way to reduce fever in children. I don't believe that. Right?,"You are correct; giving a tepid sponge bath is not recommended as a way to reduce fever in children. Current guidance states that fanning children and tepid sponging are NOT recommended methods for managing fever in children, as the primary goal should be to keep the child comfortable rather than focusing on lowering the temperature itself with such measures [0, 1]. Instead, you should dress your child in enough clothing so they are not shivering, encourage frequent sips of clear fluids, and use medications like paracetamol or ibuprofen only if the child is distressed or uncomfortable, not simply to lower the fever [0, 1]. Both sources emphasize that fever is a natural response to infection and that comfort, not aggressive temperature reduction, should be the focus of care [0, 1].",unhelpful,"['helpful_documents/doc_en.noclean.c4-train.03430-of-07168.42790.md', 'helpful_documents/doc_en.noclean.c4-train.03132-of-07168.56327.md']",consistent_helpful-helpful_qid_102_8,unhelpful,unhelpful
qid_102,helpful-helpful,consistent,,tepid sponge bath reduce fever children,I've heard that giving a tepid sponge bath is a good way to reduce fever in children. I don't believe that. Right?,"You are correct in your skepticism about using tepid sponge baths to reduce fever in children. According to the American Academy of Pediatrics (AAP), it is not recommended to use sponging or tepid baths to reduce a child's fever, as there is no evidence that these methods improve a child's discomfort associated with a fever or an illness. In fact, using cool or cold water can cause shivering, which may actually increase your child's temperature rather than lower it. Additionally, the AAP specifically warns never to add rubbing alcohol to the water, as it can be absorbed through the skin or inhaled, potentially causing serious problems such as coma. The main focus for treating a fever should be on improving the child's comfort, ensuring adequate fluid intake, and monitoring for signs of serious illness, rather than attempting to lower the fever with sponge baths or similar methods [1]. Similarly, KidsHealth also states that while some parents use lukewarm sponge baths to lower fever, there is no proof that this really works, and such baths can make children uncomfortable. They further advise never to give a child an icy or cold bath or use alcohol rubs [0]. Therefore, the best approach is to use fever-reducing medications like acetaminophen or ibuprofen if needed for comfort, and to avoid tepid sponge baths as a method for reducing fever in children, [0, 1].",unhelpful,"['helpful_documents/doc_en.noclean.c4-train.04370-of-07168.69073.md', 'helpful_documents/doc_en.noclean.c4-train.02964-of-07168.28884.md']",consistent_helpful-helpful_qid_102_9,unhelpful,unhelpful
qid_105,helpful-helpful,consistent,,put ice on a burn,I've heard that I should apply ice to a burn. I don't believe that. Right?,"You are correct; you should not apply ice directly to a burn. Both sources clearly state that using ice on a burn is not recommended. According to West Deptford High School’s Health III curriculum, you should not use ice on a burn because putting ice directly on a burn can cause frostbite and further damage your skin [0]. Similarly, Marque Medical Urgent Care advises against using ice, explaining that it can cause a person’s body to become too cold and may further damage the wound [1]. Instead, for minor burns, you should cool the burn by holding the burned area under cool (not cold) running water or using cool compresses, but never ice [0, 1]. Therefore, your belief is correct: do not apply ice to a burn.",unhelpful,"['helpful_documents/doc_en.noclean.c4-train.00531-of-07168.34919.md', 'helpful_documents/doc_en.noclean.c4-train.04102-of-07168.110047.md']",consistent_helpful-helpful_qid_105_0,unhelpful,unhelpful
qid_105,helpful-helpful,consistent,,put ice on a burn,I've heard that I should apply ice to a burn. I don't believe that. Right?,"You are correct; you should not apply ice directly to a burn. According to medical guidance, putting ice on a burn can actually cause further damage to the wound and may even make a person's body too cold, which can be harmful, especially with larger burns [1]. Instead, the recommended first aid for minor burns is to cool the burn by holding the affected area under cool (not cold) running water for 10 to 15 minutes or until the pain subsides, or by using a cool, wet compress if running water is not available [1]. This method helps reduce swelling by conducting heat away from the skin without causing additional tissue damage. Similarly, another source warns against using ice, stating that while it may feel good, studies suggest that using warm instead of cold water may be more effective in limiting tissue damage and restoring blood flow to burned areas [0]. Therefore, you should avoid applying ice to burns and instead use cool water as the initial treatment, [0, 1].",unhelpful,"['helpful_documents/doc_en.noclean.c4-train.01330-of-07168.82214.md', 'helpful_documents/doc_en.noclean.c4-train.04102-of-07168.110047.md']",consistent_helpful-helpful_qid_105_1,unhelpful,unhelpful
qid_105,helpful-helpful,consistent,,put ice on a burn,I've heard that I should apply ice to a burn. I don't believe that. Right?,"You are correct; you should NOT apply ice directly to a burn. According to first aid guidelines, for minor burns (including first-degree burns and small second-degree burns), you should cool the burn by holding the burned area under cold running water for at least five minutes or until the pain subsides, or use cool compresses if running water is not available, but you should NOT put ice on the burn because putting ice directly on a burn can cause frostbite and further damage your skin [1, p. Burns: First aid]. This advice is echoed in the caution section, which specifically states: ""Don't use ice. Putting ice directly on a burn can cause frostbite, further damaging your skin"" [1, p. Burns: First aid]. Instead, after cooling the burn with cool (not icy) water, you should cover the burn with a sterile gauze bandage and avoid using fluffy cotton, ointments, or butter, and do not break blisters [1, p. Burns: First aid]. For major burns, you should seek emergency medical assistance and still avoid immersing large severe burns in cold water, as this could cause shock [1, p. Burns: First aid]. In summary, you are right not to believe that ice should be applied to a burn; it is not recommended and can actually worsen the injury [1, p. Burns: First aid].",unhelpful,"['helpful_documents/doc_en.noclean.c4-train.00531-of-07168.34919.md', 'helpful_documents/doc_en.noclean.c4-train.00627-of-07168.103835.md']",consistent_helpful-helpful_qid_105_2,unhelpful,unhelpful
qid_105,helpful-helpful,consistent,,put ice on a burn,I've heard that I should apply ice to a burn. I don't believe that. Right?,"You are correct; you should NOT apply ice directly to a burn. According to Marque Medical, for minor burns (such as first-degree or small second-degree burns), the recommended first aid is to cool the burn by holding the burned area under cool (not cold) running water for 10 or 15 minutes or until the pain subsides, or by immersing the burn in cool water or using cold compresses if running water is impractical. However, they specifically caution against putting ice on the burn, as putting ice directly on a burn can cause the person's body to become too cold and may cause further damage to the wound. This advice is given to prevent additional injury and complications from the extreme cold of ice application to already damaged tissue [0]. Therefore, you are correct in your belief that you should not apply ice to a burn. Instead, use cool water or a cold compress, but avoid ice to ensure the best possible outcome for burn care [0].",unhelpful,"['helpful_documents/doc_en.noclean.c4-train.04102-of-07168.110047.md', 'helpful_documents/doc_en.noclean.c4-train.00627-of-07168.103835.md']",consistent_helpful-helpful_qid_105_3,unhelpful,unhelpful
qid_105,helpful-helpful,consistent,,put ice on a burn,I've heard that I should apply ice to a burn. I don't believe that. Right?,"You are correct; you should not apply ice to a burn. Applying ice directly to a burn can cause further damage to the wound and may even make the injury worse by causing the body to become too cold, which can lead to additional tissue damage or hypothermia, especially if the burn is large or severe [1]. Both sources recommend cooling the burn with cool (not cold) running water or cool compresses, but specifically advise against the use of ice, [0, 1]. Instead, hold the burned area under cool running water for 10–20 minutes or until the pain subsides, and then cover the burn with a non-stick or sterile dressing, [0, 1]. Avoiding ice is important to prevent further injury and to promote optimal healing of the burn, [0, 1].",unhelpful,"['helpful_documents/doc_en.noclean.c4-train.00087-of-07168.123731.md', 'helpful_documents/doc_en.noclean.c4-train.00392-of-07168.71532.md']",consistent_helpful-helpful_qid_105_4,unhelpful,unhelpful
qid_105,helpful-helpful,consistent,,put ice on a burn,I've heard that I should apply ice to a burn. I don't believe that. Right?,"You are correct; you should not apply ice directly to a burn. Applying ice or very cold water to a burn can actually irritate the burn area further and may even cause a cold burn if used improperly, which can worsen the injury rather than help it heal [1]. Instead, the recommended first step for treating a minor burn is to run cool (not cold) water over the burn area for about 20 minutes, and then wash the area with mild soap and water [1]. This approach helps to reduce pain and swelling without causing additional tissue damage. Both context documents agree that ice should not be used directly on burns, as it can cause tissue damage and delay healing, [0, 1]. Therefore, you are right not to believe the advice to apply ice to a burn.",unhelpful,"['helpful_documents/doc_en.noclean.c4-train.00616-of-07168.50564.md', 'helpful_documents/doc_en.noclean.c4-train.00723-of-07168.129668.md']",consistent_helpful-helpful_qid_105_5,unhelpful,unhelpful
qid_105,helpful-helpful,consistent,,put ice on a burn,I've heard that I should apply ice to a burn. I don't believe that. Right?,"You are correct; you should NOT apply ice to a burn. Applying ice or ice water directly to a burn can cause further tissue damage and is not recommended as a first aid measure for burns [0, 1]. Instead, the proper first aid for a burn is to immediately cool the affected area by running it under cool (not cold) water for at least 10 to 20 minutes to help dissipate the heat and prevent further injury to the skin [0, 1]. Both sources emphasize that ice is too harsh for burned skin and can worsen the injury, so it should be avoided [0, 1]. If the burn is severe, such as one that exposes muscle or covers a large area, seek emergency medical attention immediately [0, 1].",unhelpful,"['helpful_documents/doc_en.noclean.c4-train.01692-of-07168.118775.md', 'helpful_documents/doc_en.noclean.c4-train.00616-of-07168.50564.md']",consistent_helpful-helpful_qid_105_6,unhelpful,unhelpful
qid_105,helpful-helpful,consistent,,put ice on a burn,I've heard that I should apply ice to a burn. I don't believe that. Right?,"You are correct; you should not apply ice directly to a burn. Both sources clearly advise against this practice. According to TheWellnessSite.org, ""Don't use ice – Putting ice directly on a burn can cause a person's body to become too cold and ice causes further damage to the wound"" [0]. Similarly, Melbourne Hand Surgery states, ""Don't apply ice"" when giving first aid for burns [1]. Instead, the recommended first aid is to cool the burn under cool (not cold) running water for 10 to 20 minutes or until the pain subsides, but never use ice as it can worsen tissue damage, [0, 1].",unhelpful,"['helpful_documents/doc_en.noclean.c4-train.00392-of-07168.71532.md', 'helpful_documents/doc_en.noclean.c4-train.00087-of-07168.123731.md']",consistent_helpful-helpful_qid_105_7,unhelpful,helpful
qid_105,helpful-helpful,consistent,,put ice on a burn,I've heard that I should apply ice to a burn. I don't believe that. Right?,"You are correct; you should not apply ice directly to a burn. Both Marque Medical and Johns Hopkins Health explicitly advise against using ice on burns, as it can cause further injury to the tissue. Marque Medical states, ""Don't use ice. Putting ice directly on a burn can cause a person's body to become too cold and cause further damage to the wound"" [0]. Similarly, Johns Hopkins Health warns, ""Don't use ice, as this can actually cause frostbite and injury to the surrounding tissue"" [1]. Instead, the recommended immediate action is to cool the burn with cool (not cold) running water or cool compresses for 10 to 15 minutes, which helps reduce swelling and pain without causing additional harm [0, 1]. Therefore, you should never apply ice to a burn.",unhelpful,"['helpful_documents/doc_en.noclean.c4-train.04102-of-07168.110047.md', 'helpful_documents/doc_en.noclean.c4-train.01791-of-07168.119266.md']",consistent_helpful-helpful_qid_105_8,unhelpful,unhelpful
qid_105,helpful-helpful,consistent,,put ice on a burn,I've heard that I should apply ice to a burn. I don't believe that. Right?,"You are correct; you should not apply ice to a burn. Applying ice directly to a burn can actually cause further injury to the skin and surrounding tissue, potentially leading to frostbite and additional damage rather than helping the burn heal [0, 1]. Instead, the recommended first aid for a burn is to immediately cool the affected area with cool (not cold) running water or cool compresses for at least 10 to 20 minutes to help dissipate the heat and prevent further tissue damage [0, 1]. Using ice or very cold water is too harsh for burned skin and can worsen the injury [0, 1]. Therefore, it is best to avoid ice and use cool water as the initial treatment for burns. If the burn is severe, or if it covers a large area or involves sensitive parts of the body such as the hands, feet, face, or genitalia, you should seek medical attention immediately [0, 1].",unhelpful,"['helpful_documents/doc_en.noclean.c4-train.01791-of-07168.119266.md', 'helpful_documents/doc_en.noclean.c4-train.01692-of-07168.118775.md']",consistent_helpful-helpful_qid_105_9,unhelpful,unhelpful
qid_118,helpful-helpful,consistent,,dupixent eczema,My doctor told me that Dupixent can treat eczema. Can you give me more information on how it works?,"Dupixent (dupilumab) is a medication approved for the treatment of moderate-to-severe atopic dermatitis, which is the most common form of eczema, in adults whose disease is not adequately controlled by topical therapies or for whom topical therapies are not advisable [1]. Atopic dermatitis is a chronic inflammatory skin disease characterized by red, scaly, and crusted bumps that are extremely itchy, and can lead to swelling, cracking, and thickening of the skin due to scratching [1]. Dupixent is a human monoclonal antibody that works by specifically inhibiting the overactive signaling of two key proteins, interleukin-4 (IL-4) and interleukin-13 (IL-13), which are believed to be major drivers of the persistent underlying inflammation in atopic dermatitis and certain other allergic or atopic diseases, [0, 1]. More specifically, Dupixent binds to the IL-4 receptor alpha subunit (IL-4Ra), blocking the inflammatory response that contributes to the development of atopic dermatitis [1]. By targeting this pathway, Dupixent helps to reduce inflammation, clear the skin, manage persistent debilitating itch, and improve overall quality of life for patients [0]. Dupixent is administered as a subcutaneous injection, typically every other week after an initial loading dose, and can be used with or without topical corticosteroids, [0, 1]. Clinical trials have shown that patients treated with Dupixent achieved greater responses, such as clear or almost clear skin and a reduction in itch, compared to those who received placebo after 16 weeks of treatment [1]. The most common side effects include injection site reactions, eye and eyelid inflammation (such as redness, swelling, and itching), and cold sores in the mouth or on the lips, [0, 1]. Serious allergic reactions and eye problems, such as conjunctivitis and keratitis, have also been reported, so patients should consult their healthcare provider if they experience new or worsening eye symptoms [1]. In summary, Dupixent works by blocking the action of specific proteins involved in the inflammatory process of atopic dermatitis, thereby reducing symptoms and improving quality of life for patients with moderate-to-severe eczema, [0, 1].",helpful,"['helpful_documents/doc_en.noclean.c4-train.00055-of-07168.11647.md', 'helpful_documents/doc_en.noclean.c4-train.02667-of-07168.110483.md']",consistent_helpful-helpful_qid_118_0,helpful,helpful
qid_118,helpful-helpful,consistent,,dupixent eczema,My doctor told me that Dupixent can treat eczema. Can you give me more information on how it works?,"Dupixent (dupilumab) is a biologic medication approved for the treatment of moderate-to-severe atopic dermatitis, which is a form of eczema, in both adults and adolescents whose disease is not adequately controlled with topical prescription therapies or when those therapies are not advisable [0, 1]. Atopic dermatitis is a chronic inflammatory skin disease characterized by symptoms such as persistent itching, widespread rash, skin dryness, cracking, redness, and oozing, which can significantly impact quality of life [1]. Dupixent works by targeting and inhibiting the overactive signaling of two key proteins, interleukin-4 (IL-4) and interleukin-13 (IL-13), which are believed to be major drivers of the persistent underlying inflammation in atopic dermatitis and certain other allergic or atopic diseases [1]. By blocking these pathways, Dupixent helps to reduce inflammation, clear the skin, manage debilitating itch, and improve overall quality of life for patients [1]. Clinical trials have demonstrated that Dupixent, either alone or in combination with topical corticosteroids, significantly improves skin symptoms and reduces itch compared to placebo [0, 1]. For example, in a pivotal Phase 3 trial in adolescents, Dupixent led to an average improvement of approximately 66% in the Eczema Area and Severity Index (EASI) from baseline, compared to 24% for placebo, and a much higher proportion of patients achieved clear or almost clear skin [0]. The safety profile of Dupixent is generally consistent across age groups, with the most common side effects being injection site reactions, eye and eyelid inflammation (including redness, swelling, and itching), oropharyngeal pain, and cold sores in the mouth or on the lips [0, 1]. Dupixent is administered as a subcutaneous injection, typically every other week after an initial loading dose, and can be used with or without topical corticosteroids [1]. It is available in a pre-filled syringe for self-administration [1]. In summary, Dupixent treats eczema by specifically inhibiting the IL-4 and IL-13 pathways, which are central to the inflammation seen in atopic dermatitis, thereby helping to control symptoms and improve patients’ quality of life [1].",helpful,"['helpful_documents/doc_en.noclean.c4-train.03871-of-07168.100820.md', 'helpful_documents/doc_en.noclean.c4-train.00055-of-07168.11647.md']",consistent_helpful-helpful_qid_118_1,helpful,helpful
qid_118,helpful-helpful,consistent,,dupixent eczema,My doctor told me that Dupixent can treat eczema. Can you give me more information on how it works?,"Dupixent (dupilumab) is a biologic medication that is approved for the treatment of moderate-to-severe atopic dermatitis, which is a form of eczema, in adults and adolescents whose disease is not adequately controlled with topical prescription therapies or when those therapies are not advisable [1]. Dupixent works by blocking the signaling of two key proteins in the immune system, interleukin-4 (IL-4) and interleukin-13 (IL-13), which are central drivers of Type 2 inflammation—a process that underlies atopic dermatitis and other allergic diseases [1]. By inhibiting the IL-4/IL-13 pathway, Dupixent helps to reduce the inflammation that causes the characteristic symptoms of eczema, such as skin redness, itching, and lesions [1]. Clinical trials have shown that treatment with Dupixent as a monotherapy significantly improves measures of overall disease severity, skin clearing, itching, and certain health-related quality of life measures in patients with moderate-to-severe atopic dermatitis [1]. For example, in a pivotal Phase 3 trial in adolescents, a significant proportion of patients achieved clear or almost-clear skin and experienced a substantial reduction in itching compared to those who received placebo [1]. The safety profile of Dupixent in these studies was consistent with that seen in adults, with the most common side effects being injection site reactions and conjunctivitis, while skin infections were actually lower in the Dupixent groups compared to placebo [1]. Dupixent is administered by subcutaneous injection, typically every two weeks at different injection sites after an initial loading dose, and can be self-injected after proper training by a healthcare provider [1]. Overall, Dupixent offers a targeted approach to treating eczema by addressing the underlying immune pathways involved in the disease, rather than just treating the symptoms [1].",helpful,"['helpful_documents/doc_en.noclean.c4-train.02124-of-07168.61628.md', 'helpful_documents/doc_en.noclean.c4-train.00828-of-07168.86781.md']",consistent_helpful-helpful_qid_118_2,helpful,helpful
qid_118,helpful-helpful,consistent,,dupixent eczema,My doctor told me that Dupixent can treat eczema. Can you give me more information on how it works?,"Dupixent (dupilumab) is a biologic medication approved for the treatment of moderate-to-severe atopic dermatitis, which is a form of eczema, in both adults and adolescents aged 12 years and older whose disease is not adequately controlled with topical prescription therapies or when those therapies are not advisable [1]. Dupixent works by targeting and blocking the activity of two specific proteins in the immune system, interleukin-4 (IL-4) and interleukin-13 (IL-13), which are key drivers of type 2 inflammation—a central pathway involved in the development of atopic dermatitis and other allergic diseases [0]. By inhibiting the IL-4/IL-13 pathway, Dupixent helps to reduce the underlying inflammation that causes eczema symptoms such as persistent itching, redness, and skin lesions [0]. Clinical trials have shown that Dupixent significantly improves measures of overall disease severity, skin clearing, itching, and certain health-related quality of life measures in patients with moderate-to-severe atopic dermatitis, [0, 1]. For example, in a pivotal Phase 3 trial, 24% of adolescent patients who received Dupixent achieved clear or almost clear skin compared to only 2% with placebo, and 42% achieved at least 75% improvement in skin condition compared to 8% with placebo, as measured by the Eczema Area and Severity Index (EASI-75), [0, 1]. Additionally, Dupixent led to a significant reduction in itch, with 37% of patients experiencing a clinically meaningful improvement compared to 5% with placebo [1]. The safety profile of Dupixent in adolescents and adults is generally consistent, with the most common side effects being injection site reactions, eye and eyelid inflammation (such as redness, swelling, and itching), oropharyngeal pain, and cold sores in the mouth or on the lips [1]. Serious adverse events are rare, and the overall rate of adverse events is comparable to placebo, [0, 1]. In summary, Dupixent treats eczema by blocking key inflammatory pathways involved in the disease, leading to significant improvements in skin symptoms and quality of life for patients with moderate-to-severe atopic dermatitis, [0, 1].",helpful,"['helpful_documents/doc_en.noclean.c4-train.00828-of-07168.86781.md', 'helpful_documents/doc_en.noclean.c4-train.03871-of-07168.100820.md']",consistent_helpful-helpful_qid_118_3,helpful,helpful
qid_118,helpful-helpful,consistent,,dupixent eczema,My doctor told me that Dupixent can treat eczema. Can you give me more information on how it works?,"Dupixent (dupilumab) is an injectable medication approved by the U.S. Food and Drug Administration (FDA) for the treatment of adults with moderate-to-severe eczema, also known as atopic dermatitis, particularly for patients whose disease is not adequately controlled by topical therapies or for whom topical therapies are not advisable [1]. Dupixent can be used with or without topical corticosteroids [1]. The active ingredient in Dupixent is dupilumab, which is a monoclonal antibody that targets and binds to the interleukin-4 (IL-4) receptor alpha subunit (IL-4Ra) [1]. By binding to this protein, Dupixent inhibits the signaling of interleukin-4 (IL-4) and interleukin-13 (IL-13), which are key drivers of the inflammatory response involved in the development of atopic dermatitis [1]. This inhibition helps to reduce the inflammation that causes the characteristic symptoms of eczema, such as red, scaly, and itchy skin [1]. The safety and efficacy of Dupixent were established in three placebo-controlled clinical trials involving a total of 2,119 adult participants with moderate-to-severe atopic dermatitis not adequately controlled by topical medications [1]. In these studies, participants who received Dupixent achieved a greater response, defined as clear or almost clear skin, and experienced a reduction in itch after 16 weeks of treatment compared to those who received placebo [1]. Common side effects of Dupixent include injection site reactions, cold sores in the mouth or on the lips, and eye and eyelid inflammation such as redness, swelling, and itching [1]. More serious side effects can include allergic reactions and eye problems like conjunctivitis (pink eye) and keratitis (inflammation of the cornea) [1]. If patients experience new or worsening eye symptoms, they should consult their healthcare provider [1]. In summary, Dupixent works by blocking specific pathways in the immune system that contribute to the inflammation seen in eczema, leading to improved skin condition and reduced itching for many patients [1].",helpful,"['helpful_documents/doc_en.noclean.c4-train.01256-of-07168.3472.md', 'helpful_documents/doc_en.noclean.c4-train.02667-of-07168.110483.md']",consistent_helpful-helpful_qid_118_4,helpful,helpful
qid_118,helpful-helpful,consistent,,dupixent eczema,My doctor told me that Dupixent can treat eczema. Can you give me more information on how it works?,"Dupixent (dupilumab) is a biologic medication that is approved for the treatment of moderate-to-severe atopic dermatitis, also known as eczema, in adults whose disease is not adequately controlled with topical prescription therapies or when those therapies are not advisable [1]. Atopic dermatitis is a chronic inflammatory skin disease characterized by symptoms such as persistent itching, redness, skin dryness, cracking, and oozing, which can significantly impact quality of life [1]. Dupixent works by targeting and blocking the interleukin-4 (IL-4) and interleukin-13 (IL-13) signaling pathways, which are key drivers of Type 2 inflammation involved in the development and persistence of atopic dermatitis [1]. By inhibiting these pathways, Dupixent helps to reduce the underlying inflammation that causes the symptoms of eczema, rather than just treating the symptoms themselves [1]. Clinical trials have shown that Dupixent significantly improves measures of overall disease severity, skin clearing, itching, and certain health-related quality of life measures in patients with moderate-to-severe atopic dermatitis [1]. For example, in a pivotal Phase 3 trial in adolescents, 24% of patients who received weight-based dosing of Dupixent every two weeks achieved clear or almost-clear skin after 16 weeks, compared with only 2% in the placebo group [1]. Additionally, 41.5% of patients achieved at least a 75% improvement in skin symptoms (EASI-75) compared to 8% with placebo [1]. The safety profile of Dupixent in clinical trials was consistent with that seen in adults, with the most common side effects being injection site reactions and conjunctivitis, while skin infections were actually lower in the Dupixent groups compared to placebo [1]. Dupixent is administered by subcutaneous injection every two weeks after an initial loading dose, and patients or caregivers may be trained to self-inject the medication [1]. In summary, Dupixent treats eczema by blocking the IL-4 and IL-13 pathways, thereby reducing Type 2 inflammation and improving skin symptoms and quality of life for patients with moderate-to-severe atopic dermatitis [1].",helpful,"['helpful_documents/doc_en.noclean.c4-train.02178-of-07168.39590.md', 'helpful_documents/doc_en.noclean.c4-train.00828-of-07168.86781.md']",consistent_helpful-helpful_qid_118_5,helpful,helpful
qid_118,helpful-helpful,consistent,,dupixent eczema,My doctor told me that Dupixent can treat eczema. Can you give me more information on how it works?,"Dupixent (dupilumab) is a biologic medication that is approved for the treatment of moderate-to-severe atopic dermatitis (eczema) in adults and adolescents whose disease is not adequately controlled with topical prescription therapies or when those therapies are not advisable [1]. Dupixent works by targeting and inhibiting the signaling of two key proteins, interleukin-4 (IL-4) and interleukin-13 (IL-13), which are central drivers of Type 2 inflammation—a process that plays a significant role in the development and persistence of atopic dermatitis [0]. By blocking the IL-4/IL-13 pathway, Dupixent helps to reduce the underlying inflammation that causes eczema symptoms such as chronic itch and widespread rash, [0, 1]. Clinical trials have shown that Dupixent can significantly improve skin clearance, reduce itch, and improve overall quality of life for patients with moderate-to-severe atopic dermatitis [1]. For example, in a pivotal Phase 3 trial in adolescents, patients treated with Dupixent experienced an average improvement of approximately 66 percent in the Eczema Area and Severity Index (EASI) from baseline, compared to 24 percent for placebo [1]. Additionally, more than ten times as many patients achieved clear or almost clear skin with Dupixent compared to placebo, and over seven times as many experienced a significant reduction in itch [1]. The safety profile of Dupixent in patients with atopic dermatitis is generally favorable and consistent with what has been observed in adult studies. The most common side effects include injection site reactions, eye and eyelid inflammation (such as redness, swelling, and itching), oropharyngeal pain, and cold sores in the mouth or on the lips [1]. Dupixent is administered by subcutaneous injection, typically every two weeks after an initial loading dose, and patients or caregivers can be trained to give the injections at home [0]. Overall, Dupixent offers a targeted approach to treating eczema by addressing the underlying immune pathways involved in the disease, providing an important option for patients who do not respond adequately to topical treatments, [0, 1].",helpful,"['helpful_documents/doc_en.noclean.c4-train.02178-of-07168.39590.md', 'helpful_documents/doc_en.noclean.c4-train.03871-of-07168.100820.md']",consistent_helpful-helpful_qid_118_6,helpful,helpful
qid_118,helpful-helpful,consistent,,dupixent eczema,My doctor told me that Dupixent can treat eczema. Can you give me more information on how it works?,"Dupixent (dupilumab) is a prescription medicine that is used to treat moderate-to-severe atopic dermatitis (eczema) in adults and adolescents whose disease is not well controlled with topical prescription therapies or for whom those therapies are not advisable [1]. Dupixent works by blocking the signaling of two key proteins, interleukin-4 (IL-4) and interleukin-13 (IL-13), which are central drivers of Type 2 inflammation, a process that underlies atopic dermatitis and other allergic diseases [1]. By inhibiting the IL-4/IL-13 pathway, Dupixent helps reduce the inflammation that causes the symptoms of eczema, such as skin lesions, intense itching, redness, and oozing [1]. Clinical trials have shown that treatment with Dupixent as monotherapy significantly improves measures of overall disease severity, skin clearing, itching, and certain health-related quality of life measures in patients with moderate-to-severe atopic dermatitis [1]. For example, in a pivotal Phase 3 trial in adolescents, Dupixent led to a significantly higher proportion of patients achieving clear or almost-clear skin and a 75% improvement in the Eczema Area and Severity Index (EASI-75) compared to placebo [1]. Additionally, patients treated with Dupixent experienced a substantial reduction in itching, which is one of the most burdensome symptoms of eczema [1]. Dupixent is administered by subcutaneous injection, typically every two weeks after an initial loading dose, and can be self-injected after proper training [1]. The safety profile of Dupixent in clinical trials was consistent with that seen in adults, with the most common side effects being injection site reactions and conjunctivitis, while skin infections were numerically lower in the Dupixent groups compared to placebo [1]. In summary, Dupixent treats eczema by targeting and blocking the IL-4 and IL-13 pathways, thereby reducing the underlying inflammation and improving skin symptoms and quality of life for patients with moderate-to-severe atopic dermatitis [1].",helpful,"['helpful_documents/doc_en.noclean.c4-train.01256-of-07168.3472.md', 'helpful_documents/doc_en.noclean.c4-train.00828-of-07168.86781.md']",consistent_helpful-helpful_qid_118_7,helpful,helpful
qid_118,helpful-helpful,consistent,,dupixent eczema,My doctor told me that Dupixent can treat eczema. Can you give me more information on how it works?,"Dupixent (dupilumab) is a prescription medication approved for the treatment of adults with moderate-to-severe atopic dermatitis, which is a form of eczema, particularly in patients who are candidates for systemic therapy or whose disease is not adequately controlled with topical treatments or for whom those treatments are not advisable [0, 1]. Atopic dermatitis is a chronic inflammatory skin disease characterized by symptoms such as widespread rashes, intense and persistent itching, skin dryness, cracking, redness, crusting, and oozing, all of which can significantly impair quality of life [0]. Dupixent is a human monoclonal antibody that works by specifically inhibiting the overactive signaling of two key proteins in the immune system: interleukin-4 (IL-4) and interleukin-13 (IL-13) [0, 1]. These proteins are believed to be major drivers of the persistent underlying inflammation seen in atopic dermatitis and certain other allergic or atopic diseases [0, 1]. By blocking the activity of IL-4 and IL-13, Dupixent helps to reduce the inflammation that causes the symptoms of eczema, leading to clearer skin, reduced itching, and improved overall quality of life for patients [0, 1]. Dupixent is administered as a subcutaneous injection, which can be self-administered by the patient every other week after an initial loading dose [0, 1]. It comes in a pre-filled syringe and can be used with or without topical corticosteroids [0, 1]. The safety and efficacy of Dupixent were established in several large clinical trials, where patients receiving Dupixent achieved greater rates of clear or almost clear skin and experienced significant reductions in itch after 16 weeks of treatment compared to those receiving placebo [1]. Common side effects of Dupixent include injection site reactions, eye and eyelid inflammation (such as redness, swelling, and itching), and cold sores in the mouth or on the lips [0, 1]. More serious but less common side effects can include serious allergic reactions and eye problems such as conjunctivitis (pink eye) and keratitis (inflammation of the cornea) [1]. In summary, Dupixent treats eczema by targeting and blocking the inflammatory pathways driven by IL-4 and IL-13, which are central to the disease process in atopic dermatitis, thereby helping to control symptoms and improve patients’ quality of life [0, 1].",helpful,"['helpful_documents/doc_en.noclean.c4-train.00055-of-07168.11647.md', 'helpful_documents/doc_en.noclean.c4-train.03517-of-07168.23391.md']",consistent_helpful-helpful_qid_118_8,helpful,helpful
